contest_name,reporting_unit_id,hindi,ru_order,county,muni,reporting_unit_name,congressional_district,senate_district,assembly_district,travis_hartwig_rep,sarah_godlewski_dem,andrew_zuelke_con,scattering,race
STATE TREASURER,143890,13251,102,DANE,City of MADISON,City of MADISON Ward 102,Congressional - District 2,State Senate - District 26,Assembly - District 78,198,782,19,0,state treasurer
STATE TREASURER,143775,13251,103,DANE,City of MADISON,City of MADISON Ward 103,Congressional - District 2,State Senate - District 26,Assembly - District 78,48,338,6,2,state treasurer
STATE TREASURER,143806,13251,104,DANE,City of MADISON,City of MADISON Ward 104,Congressional - District 2,State Senate - District 26,Assembly - District 78,263,1156,32,1,state treasurer
STATE TREASURER,143780,13251,105,DANE,City of MADISON,City of MADISON Ward 105,Congressional - District 2,State Senate - District 26,Assembly - District 78,357,1402,30,3,state treasurer
STATE TREASURER,143782,13251,106,DANE,City of MADISON,City of MADISON Ward 106,Congressional - District 2,State Senate - District 26,Assembly - District 78,832,1410,33,3,state treasurer
STATE TREASURER,143781,13251,107,DANE,City of MADISON,City of MADISON Ward 107,Congressional - District 2,State Senate - District 26,Assembly - District 78,463,1240,26,3,state treasurer
STATE TREASURER,143798,13251,108,DANE,City of MADISON,City of MADISON Ward 108,Congressional - District 2,State Senate - District 26,Assembly - District 78,209,1199,28,0,state treasurer
STATE TREASURER,143784,13251,109,DANE,City of MADISON,City of MADISON Ward 109,Congressional - District 2,State Senate - District 26,Assembly - District 78,353,1265,25,0,state treasurer
STATE TREASURER,143785,13251,110,DANE,City of MADISON,City of MADISON Ward 110,Congressional - District 2,State Senate - District 26,Assembly - District 78,346,929,16,0,state treasurer
STATE TREASURER,143789,13251,111,DANE,City of MADISON,City of MADISON Ward 111,Congressional - District 2,State Senate - District 26,Assembly - District 78,595,1331,42,1,state treasurer
STATE TREASURER,143867,13251,112,DANE,City of MADISON,City of MADISON Ward 112,Congressional - District 2,State Senate - District 27,Assembly - District 79,0,0,0,0,state treasurer
STATE TREASURER,143830,13251,113,DANE,City of MADISON,City of MADISON Ward 113,Congressional - District 2,State Senate - District 16,Assembly - District 47,0,0,0,0,state treasurer
STATE TREASURER,143776,13251,114,DANE,City of MADISON,City of MADISON Ward 114,Congressional - District 2,State Senate - District 27,Assembly - District 79,0,0,0,0,state treasurer
STATE TREASURER,143777,13251,115,DANE,City of MADISON,City of MADISON Ward 115,Congressional - District 2,State Senate - District 27,Assembly - District 80,0,0,0,0,state treasurer
STATE TREASURER,143778,13251,116,DANE,City of MADISON,City of MADISON Ward 116,Congressional - District 2,State Senate - District 27,Assembly - District 80,0,0,0,0,state treasurer
STATE TREASURER,143805,13251,117,DANE,City of MADISON,City of MADISON Ward 117,Congressional - District 2,State Senate - District 27,Assembly - District 79,0,0,0,0,state treasurer
STATE TREASURER,143868,13251,118,DANE,City of MADISON,City of MADISON Ward 118,Congressional - District 2,State Senate - District 27,Assembly - District 79,0,0,0,0,state treasurer
STATE TREASURER,143891,13251,119,DANE,City of MADISON,City of MADISON Ward 119,Congressional - District 2,State Senate - District 27,Assembly - District 79,0,0,0,0,state treasurer
STATE TREASURER,143786,13251,120,DANE,City of MADISON,City of MADISON Ward 120,Congressional - District 2,State Senate - District 27,Assembly - District 79,0,0,0,0,state treasurer
STATE TREASURER,143892,13251,121,DANE,City of MADISON,City of MADISON Ward 121,Congressional - District 2,State Senate - District 27,Assembly - District 80,1,7,0,0,state treasurer
STATE TREASURER,143787,13251,122,DANE,City of MADISON,City of MADISON Ward 122,Congressional - District 2,State Senate - District 27,Assembly - District 79,10,33,0,0,state treasurer
STATE TREASURER,143878,13251,123,DANE,City of MADISON,City of MADISON Ward 123,Congressional - District 2,State Senate - District 16,Assembly - District 47,0,0,0,0,state treasurer
STATE TREASURER,143788,13251,124,DANE,City of MADISON,City of MADISON Ward 124,Congressional - District 2,State Senate - District 27,Assembly - District 79,20,33,0,0,state treasurer
STATE TREASURER,143783,13251,125,DANE,City of MADISON,City of MADISON Ward 125,Congressional - District 2,State Senate - District 27,Assembly - District 79,3,10,0,0,state treasurer
STATE TREASURER,143858,13251,126,DANE,City of MADISON,City of MADISON Ward 126,Congressional - District 2,State Senate - District 27,Assembly - District 79,1,4,0,0,state treasurer
STATE TREASURER,143779,13251,127,DANE,City of MADISON,City of MADISON Ward 127,Congressional - District 2,State Senate - District 27,Assembly - District 79,0,0,0,0,state treasurer
STATE TREASURER,143873,13251,128,DANE,City of MADISON,City of MADISON Ward 128,Congressional - District 2,State Senate - District 16,Assembly - District 47,0,0,0,0,state treasurer
STATE TREASURER,143794,13251,129,DANE,City of MADISON,City of MADISON Ward 129,Congressional - District 2,State Senate - District 16,Assembly - District 47,1,2,0,0,state treasurer
STATE TREASURER,143874,13251,130,DANE,City of MADISON,City of MADISON Ward 130,Congressional - District 2,State Senate - District 16,Assembly - District 47,0,0,0,0,state treasurer
STATE TREASURER,143795,13251,131,DANE,City of MADISON,City of MADISON Ward 131,Congressional - District 2,State Senate - District 16,Assembly - District 47,0,3,0,0,state treasurer
STATE TREASURER,143875,13251,132,DANE,City of MADISON,City of MADISON Ward 132,Congressional - District 2,State Senate - District 16,Assembly - District 47,0,2,0,0,state treasurer
STATE TREASURER,143876,13251,133,DANE,City of MADISON,City of MADISON Ward 133,Congressional - District 2,State Senate - District 16,Assembly - District 47,0,0,0,0,state treasurer
STATE TREASURER,143796,13251,134,DANE,City of MADISON,City of MADISON Ward 134,Congressional - District 2,State Senate - District 16,Assembly - District 47,8,13,0,0,state treasurer
STATE TREASURER,143869,13251,135,DANE,City of MADISON,City of MADISON Ward 135,Congressional - District 2,State Senate - District 27,Assembly - District 79,0,0,0,0,state treasurer
STATE TREASURER,143793,13251,136,DANE,City of MADISON,City of MADISON Ward 136,Congressional - District 2,State Senate - District 27,Assembly - District 79,1,3,0,0,state treasurer
STATE TREASURER,143894,13251,137,DANE,City of MADISON,City of MADISON Ward 137,Congressional - District 2,State Senate - District 27,Assembly - District 79,0,0,0,0,state treasurer
STATE TREASURER,143893,13251,138,DANE,City of MADISON,City of MADISON Ward 138,Congressional - District 2,State Senate - District 27,Assembly - District 79,0,0,0,0,state treasurer
STATE TREASURER,145699,13251,139,DANE,City of MADISON,City of MADISON Ward 139,Congressional - District 2,State Senate - District 16,Assembly - District 47,0,0,0,0,state treasurer
STATE TREASURER,145803,13251,140,DANE,City of MADISON,City of MADISON Ward 140,Congressional - District 2,State Senate - District 27,Assembly - District 79,0,2,0,0,state treasurer
STATE TREASURER,144134,13251,141,DANE,City of MADISON,City of MADISON Ward 141,Congressional - District 2,State Senate - District 27,Assembly - District 79,0,0,0,0,state treasurer
STATE TREASURER,145808,13251,142,DANE,City of MADISON,City of MADISON Ward 142,Congressional - District 2,State Senate - District 27,Assembly - District 79,0,1,0,0,state treasurer
STATE TREASURER,146539,13251,143,DANE,City of MADISON,City of MADISON Ward 143,Congressional - District 2,State Senate - District 27,Assembly - District 79,0,0,0,0,state treasurer
STATE TREASURER,146540,13251,144,DANE,City of MADISON,City of MADISON Ward 144,Congressional - District 2,State Senate - District 27,Assembly - District 80,0,0,0,0,state treasurer
STATE TREASURER,144408,13255,1,DANE,City of MIDDLETON,"City of MIDDLETON Wards 1-4,9",Congressional - District 2,State Senate - District 27,Assembly - District 79,748,2338,59,5,state treasurer
STATE TREASURER,144407,13255,5,DANE,City of MIDDLETON,City of MIDDLETON Wards 5-8,Congressional - District 2,State Senate - District 27,Assembly - District 79,437,2092,44,2,state treasurer
STATE TREASURER,144410,13255,10,DANE,City of MIDDLETON,City of MIDDLETON Wards 10-13,Congressional - District 2,State Senate - District 27,Assembly - District 79,710,2640,41,0,state treasurer
STATE TREASURER,146713,13255,14,DANE,City of MIDDLETON,"City of MIDDLETON Wards 14-16,18,17,21",Congressional - District 2,State Senate - District 27,Assembly - District 79,667,1874,45,1,state treasurer
STATE TREASURER,144409,13255,19,DANE,City of MIDDLETON,City of MIDDLETON Wards 19-20,Congressional - District 2,State Senate - District 26,Assembly - District 78,0,0,0,0,state treasurer
STATE TREASURER,143758,13258,1,DANE,City of MONONA,City of MONONA Wards 1-5,Congressional - District 2,State Senate - District 16,Assembly - District 47,538,2174,31,2,state treasurer
STATE TREASURER,143759,13258,6,DANE,City of MONONA,City of MONONA Wards 6-10,Congressional - District 2,State Senate - District 16,Assembly - District 47,512,1866,48,0,state treasurer
STATE TREASURER,143223,13281,1,DANE,City of STOUGHTON,City of STOUGHTON Wards 1-2,Congressional - District 2,State Senate - District 16,Assembly - District 46,496,1139,23,4,state treasurer
STATE TREASURER,146645,13281,3,DANE,City of STOUGHTON,"City of STOUGHTON Wards 3-4,12",Congressional - District 2,State Senate - District 16,Assembly - District 46,400,1062,29,1,state treasurer
STATE TREASURER,143224,13281,5,DANE,City of STOUGHTON,City of STOUGHTON Wards 5-6,Congressional - District 2,State Senate - District 16,Assembly - District 46,409,1211,33,3,state treasurer
STATE TREASURER,143225,13281,7,DANE,City of STOUGHTON,City of STOUGHTON Wards 7-8,Congressional - District 2,State Senate - District 16,Assembly - District 46,539,1131,29,1,state treasurer
STATE TREASURER,143226,13281,9,DANE,City of STOUGHTON,City of STOUGHTON Ward 9,Congressional - District 2,State Senate - District 15,Assembly - District 43,0,0,0,0,state treasurer
STATE TREASURER,146646,13281,10,DANE,City of STOUGHTON,"City of STOUGHTON Wards 10-11,13-14",Congressional - District 2,State Senate - District 15,Assembly - District 43,0,0,0,0,state treasurer
STATE TREASURER,143730,13282,1,DANE,City of SUN PRAIRIE,City of SUN PRAIRIE Wards 1-5,Congressional - District 2,State Senate - District 16,Assembly - District 46,1083,2554,86,6,state treasurer
STATE TREASURER,144826,13282,6,DANE,City of SUN PRAIRIE,City of SUN PRAIRIE Wards 6-9,Congressional - District 2,State Senate - District 16,Assembly - District 46,1142,2373,88,1,state treasurer
STATE TREASURER,144828,13282,10,DANE,City of SUN PRAIRIE,City of SUN PRAIRIE Wards 10-14,Congressional - District 2,State Senate - District 16,Assembly - District 46,929,2661,89,3,state treasurer
STATE TREASURER,144336,13282,15,DANE,City of SUN PRAIRIE,City of SUN PRAIRIE Wards 15-19,Congressional - District 2,State Senate - District 16,Assembly - District 46,1329,2391,68,0,state treasurer
STATE TREASURER,144829,13282,20,DANE,City of SUN PRAIRIE,"City of SUN PRAIRIE Wards 20-22,24-25",Congressional - District 2,State Senate - District 27,Assembly - District 79,7,34,1,0,state treasurer
STATE TREASURER,144827,13282,23,DANE,City of SUN PRAIRIE,City of SUN PRAIRIE Ward 23,Congressional - District 2,State Senate - District 13,Assembly - District 37,0,0,0,0,state treasurer
STATE TREASURER,145758,13286,1,DANE,City of VERONA,"City of VERONA Wards 1,5",Congressional - District 2,State Senate - District 27,Assembly - District 79,348,771,21,0,state treasurer
STATE TREASURER,145759,13286,2,DANE,City of VERONA,City of VERONA Wards 2-4,Congressional - District 2,State Senate - District 27,Assembly - District 80,562,1410,43,0,state treasurer
STATE TREASURER,145757,13286,6,DANE,City of VERONA,City of VERONA Wards 6-9,Congressional - District 2,State Senate - District 27,Assembly - District 80,1109,2792,83,5,state treasurer
STATE TREASURER,146006,14002,1,DODGE,Town of ASHIPPUN,Town of ASHIPPUN Wards 1-4,Congressional - District 5,State Senate - District 13,Assembly - District 39,1067,342,27,0,state treasurer
STATE TREASURER,145851,14004,1,DODGE,Town of BEAVER DAM,"Town of BEAVER DAM Wards 1-4,7-11",Congressional - District 6,State Senate - District 13,Assembly - District 39,545,450,20,0,state treasurer
STATE TREASURER,145850,14004,5,DODGE,Town of BEAVER DAM,Town of BEAVER DAM Wards 5-6,Congressional - District 5,State Senate - District 13,Assembly - District 39,440,360,12,0,state treasurer
STATE TREASURER,146007,14006,1,DODGE,Town of BURNETT,Town of BURNETT Wards 1-2,Congressional - District 6,State Senate - District 14,Assembly - District 42,281,138,10,0,state treasurer
STATE TREASURER,146008,14008,1,DODGE,Town of CALAMUS,Town of CALAMUS Wards 1-2,Congressional - District 5,State Senate - District 14,Assembly - District 42,250,185,9,0,state treasurer
STATE TREASURER,146009,14010,1,DODGE,Town of CHESTER,Town of CHESTER Wards 1-2,Congressional - District 6,State Senate - District 14,Assembly - District 42,197,101,5,0,state treasurer
STATE TREASURER,143243,14012,1,DODGE,Town of CLYMAN,Town of CLYMAN Ward 1,Congressional - District 5,State Senate - District 13,Assembly - District 39,275,85,6,0,state treasurer
STATE TREASURER,144986,14014,1,DODGE,Town of ELBA,Town of ELBA Ward 1,Congressional - District 5,State Senate - District 13,Assembly - District 37,320,218,14,0,state treasurer
STATE TREASURER,144987,14016,1,DODGE,Town of EMMET,Town of EMMET Wards 1-2,Congressional - District 5,State Senate - District 13,Assembly - District 37,483,157,10,0,state treasurer
STATE TREASURER,144988,14018,1,DODGE,Town of FOX LAKE,Town of FOX LAKE Wards 1-4,Congressional - District 6,State Senate - District 14,Assembly - District 42,422,198,12,0,state treasurer
STATE TREASURER,144820,14020,1,DODGE,Town of HERMAN,Town of HERMAN Wards 1-2,Congressional - District 5,State Senate - District 13,Assembly - District 39,528,87,14,0,state treasurer
STATE TREASURER,146014,14022,1,DODGE,Town of HUBBARD,Town of HUBBARD Wards 1-4,Congressional - District 5,State Senate - District 13,Assembly - District 39,594,298,21,0,state treasurer
STATE TREASURER,146015,14022,5,DODGE,Town of HUBBARD,Town of HUBBARD Wards 5-6,Congressional - District 6,State Senate - District 13,Assembly - District 39,0,0,0,0,state treasurer
STATE TREASURER,146016,14024,1,DODGE,Town of HUSTISFORD,Town of HUSTISFORD Wards 1-2,Congressional - District 5,State Senate - District 13,Assembly - District 39,546,166,15,0,state treasurer
STATE TREASURER,143242,14026,1,DODGE,Town of LEBANON,Town of LEBANON Wards 1-2,Congressional - District 5,State Senate - District 13,Assembly - District 37,600,217,19,0,state treasurer
