county,muni,reporting_unit_name,congressional_district,senate_district,assembly_district,scott_walker_rebecca_kleefisch_rep,tony_evers_mandela_barnes_dem,phillip_anderson_patrick_baird_lib,michael_j_white_tiffany_anderson_wgr,maggie_turnbull_wil_losch_ind,arnie_enz_no_candidate_ind,ryan_cason_write_in_no_candidate_rep,paul_boucher_write_in_no_candidate_dem,mark_s_grimek_write_in_no_candidate_con,jared_william_landry_write_in_no_candidate_dem,robbie_hoffman_write_in_no_candidate_ind,richard_michael_turtenwald_write_in_no_candidate_ind,no_candidate_corban_gehler_write_in_dem,no_candidate_william_henry_davis_iii_write_in_dem,scattering,race
MILWAUKEE,City of WEST ALLIS,City of WEST ALLIS Ward 11,Congressional - District 5,State Senate - District 5,Assembly - District 13,602,578,10,6,11,1,0,0,0,0,0,0,0,0,0,governor
MILWAUKEE,City of WEST ALLIS,City of WEST ALLIS Ward 12,Congressional - District 5,State Senate - District 5,Assembly - District 13,588,472,10,4,6,1,0,0,0,0,0,0,0,0,0,governor
MILWAUKEE,City of WEST ALLIS,City of WEST ALLIS Ward 13,Congressional - District 5,State Senate - District 5,Assembly - District 15,753,661,13,6,20,3,0,0,0,0,0,0,0,0,3,governor
MILWAUKEE,City of WEST ALLIS,City of WEST ALLIS Ward 14,Congressional - District 5,State Senate - District 5,Assembly - District 15,342,450,8,3,14,1,0,0,0,0,0,0,0,0,2,governor
MILWAUKEE,City of WEST ALLIS,City of WEST ALLIS Ward 15,Congressional - District 5,State Senate - District 5,Assembly - District 15,394,443,8,3,8,1,0,0,0,0,0,0,0,0,1,governor
MILWAUKEE,City of WEST ALLIS,City of WEST ALLIS Ward 16,Congressional - District 5,State Senate - District 5,Assembly - District 15,418,396,9,8,13,0,0,0,0,0,0,0,0,0,0,governor
MILWAUKEE,City of WEST ALLIS,City of WEST ALLIS Ward 17,Congressional - District 5,State Senate - District 5,Assembly - District 15,577,576,9,3,7,2,0,0,0,0,0,0,0,0,0,governor
MILWAUKEE,City of WEST ALLIS,City of WEST ALLIS Ward 18,Congressional - District 5,State Senate - District 5,Assembly - District 15,722,657,21,9,10,1,0,0,0,0,0,0,0,0,0,governor
MILWAUKEE,City of WEST ALLIS,City of WEST ALLIS Ward 19,Congressional - District 5,State Senate - District 5,Assembly - District 15,646,582,11,7,3,1,0,0,0,0,0,0,0,0,0,governor
MILWAUKEE,City of WEST ALLIS,City of WEST ALLIS Ward 20,Congressional - District 5,State Senate - District 3,Assembly - District 7,390,439,7,8,9,2,0,0,0,0,0,0,0,0,1,governor
MILWAUKEE,City of WEST ALLIS,City of WEST ALLIS Ward 21,Congressional - District 5,State Senate - District 5,Assembly - District 15,498,570,10,4,5,1,0,0,0,0,0,0,0,0,1,governor
MILWAUKEE,City of WEST ALLIS,City of WEST ALLIS Ward 22,Congressional - District 5,State Senate - District 5,Assembly - District 15,405,456,7,7,2,1,0,0,0,0,0,0,0,0,2,governor
MILWAUKEE,City of WEST ALLIS,City of WEST ALLIS Ward 23,Congressional - District 5,State Senate - District 5,Assembly - District 15,660,557,9,5,12,0,0,0,0,0,0,0,0,0,0,governor
MILWAUKEE,City of WEST ALLIS,City of WEST ALLIS Ward 24,Congressional - District 5,State Senate - District 5,Assembly - District 15,310,403,5,2,5,1,0,0,0,0,0,0,0,0,1,governor
MILWAUKEE,City of WEST ALLIS,City of WEST ALLIS Ward 25,Congressional - District 5,State Senate - District 5,Assembly - District 15,632,534,7,3,11,1,0,0,0,0,0,0,0,0,1,governor
MONROE,Town of ADRIAN,Town of ADRIAN Ward 1,Congressional - District 3,State Senate - District 32,Assembly - District 96,238,115,1,4,2,0,0,0,0,0,0,0,0,0,0,governor
MONROE,Town of ANGELO,Town of ANGELO Wards 1-3,Congressional - District 3,State Senate - District 32,Assembly - District 96,322,186,1,5,4,0,0,0,0,0,0,0,0,0,0,governor
MONROE,Town of BYRON,Town of BYRON Ward 1,Congressional - District 7,State Senate - District 24,Assembly - District 70,263,168,6,2,5,0,0,0,0,0,0,0,0,0,0,governor
MONROE,Town of CLIFTON,Town of CLIFTON Ward 1,Congressional - District 3,State Senate - District 17,Assembly - District 50,109,76,1,0,2,0,0,0,0,0,0,0,0,0,0,governor
MONROE,Town of GLENDALE,Town of GLENDALE Ward 1,Congressional - District 3,State Senate - District 17,Assembly - District 50,188,98,5,1,3,0,0,0,0,0,0,0,0,0,0,governor
MONROE,Town of GRANT,Town of GRANT Ward 1,Congressional - District 3,State Senate - District 24,Assembly - District 70,140,56,3,1,0,0,0,0,0,0,0,0,0,0,0,governor
MONROE,Town of GREENFIELD,Town of GREENFIELD Wards 1-2,Congressional - District 3,State Senate - District 24,Assembly - District 70,217,109,2,1,2,0,0,0,0,0,0,0,0,0,1,governor
MONROE,Town of JEFFERSON,Town of JEFFERSON Ward 1,Congressional - District 3,State Senate - District 32,Assembly - District 96,152,97,1,1,1,0,0,0,0,0,0,0,0,0,0,governor
MONROE,Town of LAFAYETTE,Town of LAFAYETTE Wards 1-2,Congressional - District 3,State Senate - District 24,Assembly - District 70,98,55,0,0,1,0,0,0,0,0,0,0,0,0,0,governor
MONROE,Town of LA GRANGE,Town of LA GRANGE Wards 1A-3A,Congressional - District 7,State Senate - District 24,Assembly - District 70,503,347,6,4,5,1,0,0,0,0,0,0,0,0,0,governor
MONROE,Town of LA GRANGE,Town of LA GRANGE Wards 1B-3B,Congressional - District 3,State Senate - District 24,Assembly - District 70,39,19,0,1,1,0,0,0,0,0,0,0,0,0,0,governor
MONROE,Town of LEON,Town of LEON Wards 1-2,Congressional - District 3,State Senate - District 32,Assembly - District 96,347,170,2,2,3,1,0,0,0,0,0,0,0,0,0,governor
MONROE,Town of LINCOLN,Town of LINCOLN Ward 1,Congressional - District 7,State Senate - District 24,Assembly - District 70,249,105,5,2,3,0,0,0,0,0,0,0,0,0,0,governor
MONROE,Town of LITTLE FALLS,Town of LITTLE FALLS Wards 1-2,Congressional - District 3,State Senate - District 24,Assembly - District 70,374,237,4,0,7,1,0,0,0,0,0,0,0,0,0,governor
MONROE,Town of NEW LYME,Town of NEW LYME Ward 1,Congressional - District 3,State Senate - District 24,Assembly - District 70,59,29,0,0,0,0,0,0,0,0,0,0,0,0,0,governor
MONROE,Town of OAKDALE,Town of OAKDALE Ward 1,Congressional - District 3,State Senate - District 24,Assembly - District 70,187,107,8,1,1,0,0,0,0,0,0,0,0,0,0,governor
MONROE,Town of PORTLAND,Town of PORTLAND Ward 1,Congressional - District 3,State Senate - District 32,Assembly - District 96,223,138,5,2,3,0,0,0,0,0,0,0,0,0,0,governor
MONROE,Town of RIDGEVILLE,Town of RIDGEVILLE Ward 1,Congressional - District 3,State Senate - District 32,Assembly - District 96,135,97,1,0,0,0,0,0,0,0,0,0,0,0,0,governor
MONROE,Town of SCOTT,Town of SCOTT Ward 1,Congressional - District 7,State Senate - District 24,Assembly - District 70,34,9,0,2,0,0,0,0,0,0,0,0,0,0,0,governor
MONROE,Town of SHELDON,Town of SHELDON Ward 1,Congressional - District 3,State Senate - District 32,Assembly - District 96,133,49,0,1,1,0,0,0,0,0,0,0,0,0,0,governor
MONROE,Town of SPARTA,"Town of SPARTA Wards 1,3-5",Congressional - District 3,State Senate - District 24,Assembly - District 70,301,260,6,0,3,0,0,0,0,0,0,0,0,0,0,governor
MONROE,Town of SPARTA,"Town of SPARTA Wards 2,6",Congressional - District 3,State Senate - District 24,Assembly - District 70,504,304,9,3,5,1,0,0,0,0,0,0,0,0,1,governor
MONROE,Town of TOMAH,Town of TOMAH Wards 1-2,Congressional - District 3,State Senate - District 32,Assembly - District 96,396,231,2,0,1,0,0,0,0,0,0,0,0,0,0,governor
MONROE,Town of WELLINGTON,Town of WELLINGTON Wards 1-2,Congressional - District 3,State Senate - District 32,Assembly - District 96,117,105,0,3,0,0,0,0,0,0,0,0,0,0,0,governor
MONROE,Town of WELLS,Town of WELLS Ward 1,Congressional - District 3,State Senate - District 32,Assembly - District 96,168,90,2,0,1,0,0,0,0,0,0,0,0,0,1,governor
MONROE,Town of WILTON,Town of WILTON Wards 1-5,Congressional - District 3,State Senate - District 32,Assembly - District 96,123,78,3,0,1,0,0,0,0,0,0,0,0,0,0,governor
MONROE,Village of CASHTON,Village of CASHTON Wards 1-3,Congressional - District 3,State Senate - District 32,Assembly - District 96,223,172,5,2,1,0,0,0,0,0,0,0,0,0,0,governor
MONROE,Village of KENDALL,Village of KENDALL Ward 1,Congressional - District 3,State Senate - District 17,Assembly - District 50,80,67,1,0,1,0,0,0,0,0,0,0,0,0,0,governor
MONROE,Village of MELVINA,Village of MELVINA Ward 1,Congressional - District 3,State Senate - District 32,Assembly - District 96,18,10,1,0,0,0,0,0,0,0,0,0,0,0,0,governor
MONROE,Village of NORWALK,Village of NORWALK Ward 1,Congressional - District 3,State Senate - District 32,Assembly - District 96,84,87,1,2,1,0,0,0,0,0,0,0,0,0,0,governor
MONROE,Village of OAKDALE,Village of OAKDALE Ward 1,Congressional - District 3,State Senate - District 24,Assembly - District 70,61,37,1,1,1,0,0,0,0,0,0,0,0,0,0,governor
MONROE,VILLAGE OF ONTARIO,VILLAGE OF ONTARIO Ward 2,Congressional - District 3,State Senate - District 32,Assembly - District 96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,governor
MONROE,VILLAGE OF ROCKLAND,VILLAGE OF ROCKLAND Ward 2,Congressional - District 3,State Senate - District 24,Assembly - District 70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,governor
MONROE,Village of WARRENS,Village of WARRENS Ward 1,Congressional - District 7,State Senate - District 24,Assembly - District 70,117,62,2,0,1,0,0,0,0,0,0,0,0,0,0,governor
MONROE,Village of WILTON,Village of WILTON Ward 1,Congressional - District 3,State Senate - District 32,Assembly - District 96,87,103,3,2,0,1,0,0,0,0,0,0,0,0,0,governor
MONROE,Village of WYEVILLE,Village of WYEVILLE Ward 1,Congressional - District 7,State Senate - District 24,Assembly - District 70,33,21,3,1,0,0,0,0,0,0,0,0,0,0,0,governor
MONROE,City of SPARTA,City of SPARTA Wards 1-6,Congressional - District 3,State Senate - District 24,Assembly - District 70,562,553,13,5,16,0,0,0,0,0,0,0,0,0,0,governor
MONROE,City of SPARTA,City of SPARTA Wards 7-11,Congressional - District 3,State Senate - District 24,Assembly - District 70,486,513,13,8,9,0,0,0,0,0,0,0,0,0,0,governor
MONROE,City of SPARTA,"City of SPARTA Wards 12-18,20-21",Congressional - District 3,State Senate - District 24,Assembly - District 70,509,524,8,3,4,0,0,0,0,0,0,0,0,0,1,governor
MONROE,City of SPARTA,City of SPARTA Ward 19,Congressional - District 3,State Senate - District 32,Assembly - District 96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,governor
MONROE,City of TOMAH,"City of TOMAH Wards 1-5A,6",Congressional - District 3,State Senate - District 24,Assembly - District 70,456,471,12,8,9,2,0,0,0,0,0,0,0,0,0,governor
MONROE,City of TOMAH,"City of TOMAH Wards 5B,24",Congressional - District 7,State Senate - District 24,Assembly - District 70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,governor
MONROE,City of TOMAH,City of TOMAH Wards 7-11,Congressional - District 3,State Senate - District 24,Assembly - District 70,603,520,12,4,8,0,0,0,0,0,0,0,0,0,1,governor
MONROE,City of TOMAH,"City of TOMAH Wards 12-16,18",Congressional - District 3,State Senate - District 24,Assembly - District 70,526,494,14,3,10,1,0,0,0,0,0,0,0,0,0,governor
MONROE,City of TOMAH,"City of TOMAH Wards 17,19-23",Congressional - District 3,State Senate - District 32,Assembly - District 96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,governor
OCONTO,Town of ABRAMS,Town of ABRAMS Wards 1-3,Congressional - District 8,State Senate - District 30,Assembly - District 89,591,312,4,1,5,2,0,0,0,0,0,0,0,0,0,governor
OCONTO,Town of BAGLEY,Town of BAGLEY Ward 1,Congressional - District 8,State Senate - District 12,Assembly - District 36,119,35,0,0,1,0,0,0,0,0,0,0,0,0,0,governor
OCONTO,Town of BRAZEAU,Town of BRAZEAU Wards 1-3,Congressional - District 8,State Senate - District 12,Assembly - District 36,492,207,4,1,3,0,0,0,0,0,0,0,0,0,0,governor
OCONTO,Town of BREED,Town of BREED Ward 1,Congressional - District 8,State Senate - District 12,Assembly - District 36,272,80,0,0,1,1,0,0,0,0,0,0,0,0,0,governor
OCONTO,Town of CHASE,Town of CHASE Wards 1-5,Congressional - District 8,State Senate - District 12,Assembly - District 36,936,478,7,1,7,2,0,0,0,0,0,0,0,0,0,governor
OCONTO,Town of DOTY,Town of DOTY Ward 1,Congressional - District 8,State Senate - District 12,Assembly - District 36,133,62,0,0,0,0,0,0,0,0,0,0,0,0,0,governor
OCONTO,Town of GILLETT,Town of GILLETT Wards 1-2,Congressional - District 8,State Senate - District 12,Assembly - District 36,412,109,4,2,2,0,0,0,0,0,0,0,0,0,1,governor
OCONTO,Town of HOW,Town of HOW Wards 1-2,Congressional - District 8,State Senate - District 12,Assembly - District 36,201,63,0,0,4,0,0,0,0,0,0,0,0,0,0,governor
OCONTO,Town of LAKEWOOD,Town of LAKEWOOD Ward 1,Congressional - District 8,State Senate - District 12,Assembly - District 36,340,164,4,0,3,0,0,0,0,0,0,0,0,0,0,governor
OCONTO,Town of LENA,Town of LENA Ward 1,Congressional - District 8,State Senate - District 12,Assembly - District 36,224,86,4,0,1,0,0,0,0,0,0,0,0,0,0,governor
OCONTO,Town of LITTLE RIVER,Town of LITTLE RIVER Wards 1-2,Congressional - District 8,State Senate - District 30,Assembly - District 89,320,143,1,5,2,0,0,0,0,0,0,0,0,0,0,governor
OCONTO,Town of LITTLE SUAMICO,Town of LITTLE SUAMICO Wards 1-8,Congressional - District 8,State Senate - District 30,Assembly - District 89,1623,751,16,1,8,0,0,0,0,0,0,0,0,0,1,governor
OCONTO,Town of MAPLE VALLEY,Town of MAPLE VALLEY Ward 1,Congressional - District 8,State Senate - District 12,Assembly - District 36,222,86,4,0,3,2,0,0,0,0,0,0,0,0,0,governor
OCONTO,Town of MORGAN,Town of MORGAN Wards 1-2,Congressional - District 8,State Senate - District 12,Assembly - District 36,349,143,3,1,1,1,0,0,0,0,0,0,0,0,0,governor
OCONTO,Town of MOUNTAIN,Town of MOUNTAIN Ward 1,Congressional - District 8,State Senate - District 12,Assembly - District 36,286,163,1,3,5,0,0,0,0,0,0,0,0,0,0,governor
OCONTO,Town of OCONTO,Town of OCONTO Wards 1-3,Congressional - District 8,State Senate - District 30,Assembly - District 89,423,222,0,0,2,0,0,0,0,0,0,0,0,0,0,governor
OCONTO,Town of OCONTO FALLS,Town of OCONTO FALLS Wards 1-2,Congressional - District 8,State Senate - District 12,Assembly - District 36,392,189,2,1,3,1,0,0,0,0,0,0,0,0,0,governor
OCONTO,Town of PENSAUKEE,Town of PENSAUKEE Wards 1-2,Congressional - District 8,State Senate - District 30,Assembly - District 89,439,234,6,5,5,1,0,0,0,0,0,0,0,0,0,governor
OCONTO,Town of RIVERVIEW,Town of RIVERVIEW Wards 1-2,Congressional - District 8,State Senate - District 12,Assembly - District 36,262,191,2,1,0,0,0,0,0,0,0,0,0,0,0,governor
OCONTO,Town of SPRUCE,Town of SPRUCE Wards 1-2,Congressional - District 8,State Senate - District 12,Assembly - District 36,268,125,3,0,3,0,0,0,0,0,0,0,0,0,0,governor
OCONTO,Town of STILES,Town of STILES Wards 1-2,Congressional - District 8,State Senate - District 30,Assembly - District 89,456,234,7,1,0,1,0,0,0,0,0,0,0,0,0,governor
OCONTO,Town of TOWNSEND,Town of TOWNSEND Ward 1,Congressional - District 8,State Senate - District 12,Assembly - District 36,389,235,3,2,3,1,0,0,0,0,0,0,0,0,0,governor
OCONTO,Town of UNDERHILL,Town of UNDERHILL Ward 1,Congressional - District 8,State Senate - District 12,Assembly - District 36,249,130,1,3,3,0,0,0,0,0,0,0,0,0,0,governor
OCONTO,Village of LENA,Village of LENA Ward 1,Congressional - District 8,State Senate - District 12,Assembly - District 36,119,77,0,0,0,0,0,0,0,0,0,0,0,0,0,governor
OCONTO,VILLAGE OF PULASKI,VILLAGE OF PULASKI Ward 5,Congressional - District 8,State Senate - District 2,Assembly - District 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,governor
OCONTO,Village of SURING,Village of SURING Ward 1,Congressional - District 8,State Senate - District 12,Assembly - District 36,128,50,1,1,1,0,0,0,0,0,0,0,0,0,0,governor
OCONTO,City of GILLETT,City of GILLETT Wards 1-3,Congressional - District 8,State Senate - District 12,Assembly - District 36,317,189,5,1,1,0,0,0,0,0,0,0,0,0,0,governor
OCONTO,City of OCONTO,City of OCONTO Wards 1-7,Congressional - District 8,State Senate - District 30,Assembly - District 89,885,743,14,3,11,2,0,0,0,0,0,0,0,0,1,governor
OCONTO,City of OCONTO FALLS,City of OCONTO FALLS Wards 1-5,Congressional - District 8,State Senate - District 12,Assembly - District 36,643,357,5,8,4,2,0,0,0,0,0,0,0,0,0,governor
OCONTO,City of OCONTO FALLS,City of OCONTO FALLS Ward 6,Congressional - District 8,State Senate - District 30,Assembly - District 89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,governor
ONEIDA,Town of CASSIAN,Town of CASSIAN Wards 1-2,Congressional - District 7,State Senate - District 12,Assembly - District 34,340,264,5,4,9,2,0,0,0,0,0,0,0,0,0,governor
ONEIDA,Town of CRESCENT,Town of CRESCENT Wards 1-3,Congressional - District 7,State Senate - District 12,Assembly - District 34,627,503,8,2,14,2,0,0,0,0,0,0,0,0,0,governor
ONEIDA,Town of ENTERPRISE,Town of ENTERPRISE Ward 1,Congressional - District 7,State Senate - District 12,Assembly - District 35,143,65,0,0,8,1,0,0,0,0,0,0,0,0,0,governor
ONEIDA,Town of HAZELHURST,Town of HAZELHURST Wards 1-2,Congressional - District 7,State Senate - District 12,Assembly - District 34,444,338,2,2,12,0,0,0,0,0,0,0,0,0,0,governor
ONEIDA,Town of LAKE TOMAHAWK,Town of LAKE TOMAHAWK Wards 1-2,Congressional - District 7,State Senate - District 12,Assembly - District 34,384,215,8,0,3,0,0,0,0,0,0,0,0,0,0,governor
ONEIDA,Town of LITTLE RICE,Town of LITTLE RICE Ward 1,Congressional - District 7,State Senate - District 12,Assembly - District 35,136,67,3,0,0,0,0,0,0,0,0,0,0,0,0,governor
ONEIDA,Town of LYNNE,Town of LYNNE Ward 1,Congressional - District 7,State Senate - District 12,Assembly - District 35,57,25,2,0,0,0,0,0,0,0,0,0,0,0,0,governor
ONEIDA,Town of MINOCQUA,Town of MINOCQUA Wards 1-7,Congressional - District 7,State Senate - District 12,Assembly - District 34,1883,1012,14,9,23,0,0,0,0,0,0,0,0,0,0,governor
ONEIDA,Town of MONICO,Town of MONICO Ward 1,Congressional - District 7,State Senate - District 12,Assembly - District 34,86,32,0,0,1,0,0,0,0,0,0,0,0,0,0,governor
ONEIDA,Town of NEWBOLD,Town of NEWBOLD Ward 1,Congressional - District 7,State Senate - District 12,Assembly - District 34,140,73,0,0,0,0,0,0,0,0,0,0,0,0,0,governor
ONEIDA,Town of NEWBOLD,Town of NEWBOLD Wards 2-4,Congressional - District 7,State Senate - District 12,Assembly - District 34,774,591,10,5,24,1,0,0,0,0,0,0,0,0,0,governor
ONEIDA,Town of NOKOMIS,Town of NOKOMIS Wards 1-2,Congressional - District 7,State Senate - District 12,Assembly - District 35,446,329,5,4,3,0,0,0,0,0,0,0,0,0,0,governor
ONEIDA,Town of PELICAN,Town of PELICAN Wards 1-4,Congressional - District 7,State Senate - District 12,Assembly - District 34,755,583,13,4,18,3,0,0,0,0,0,0,0,0,0,governor
ONEIDA,Town of PIEHL,Town of PIEHL Ward 1,Congressional - District 7,State Senate - District 12,Assembly - District 34,24,17,0,0,0,0,0,0,0,0,0,0,0,0,0,governor
ONEIDA,Town of PINE LAKE,Town of PINE LAKE Wards 1-4,Congressional - District 7,State Senate - District 12,Assembly - District 34,790,609,12,3,28,0,0,0,0,0,0,0,0,0,0,governor
ONEIDA,Town of SCHOEPKE,Town of SCHOEPKE Ward 1,Congressional - District 7,State Senate - District 12,Assembly - District 35,122,92,0,0,2,0,0,0,0,0,0,0,0,0,0,governor
ONEIDA,Town of STELLA,Town of STELLA Wards 1-2,Congressional - District 7,State Senate - District 12,Assembly - District 34,166,136,3,2,6,1,0,0,0,0,0,0,0,0,0,governor
ONEIDA,Town of SUGAR CAMP,Town of SUGAR CAMP Wards 1-2,Congressional - District 7,State Senate - District 12,Assembly - District 34,668,350,7,2,10,2,0,0,0,0,0,0,0,0,0,governor
ONEIDA,Town of THREE LAKES,Town of THREE LAKES Wards 1-4,Congressional - District 7,State Senate - District 12,Assembly - District 34,959,429,7,7,9,0,0,0,0,0,0,0,0,0,0,governor
ONEIDA,Town of WOODBORO,Town of WOODBORO Ward 1,Congressional - District 7,State Senate - District 12,Assembly - District 35,294,196,2,0,2,1,0,0,0,0,0,0,0,0,1,governor
ONEIDA,Town of WOODRUFF,Town of WOODRUFF Wards 1-3,Congressional - District 7,State Senate - District 12,Assembly - District 34,678,465,3,3,21,0,0,0,0,0,0,0,0,0,0,governor
ONEIDA,City of RHINELANDER,City of RHINELANDER Ward 1,Congressional - District 7,State Senate - District 12,Assembly - District 34,158,180,6,1,8,0,0,0,0,0,0,0,0,0,0,governor
ONEIDA,City of RHINELANDER,City of RHINELANDER Wards 2-3,Congressional - District 7,State Senate - District 12,Assembly - District 34,164,172,6,2,15,1,0,0,0,0,0,0,0,0,0,governor
ONEIDA,City of RHINELANDER,City of RHINELANDER Wards 4-5,Congressional - District 7,State Senate - District 12,Assembly - District 34,158,176,7,0,7,0,0,0,0,0,0,0,0,0,0,governor
ONEIDA,City of RHINELANDER,City of RHINELANDER Wards 6-7,Congressional - District 7,State Senate - District 12,Assembly - District 34,146,146,8,2,9,3,0,0,0,0,0,0,0,0,0,governor
ONEIDA,City of RHINELANDER,City of RHINELANDER Wards 8-9,Congressional - District 7,State Senate - District 12,Assembly - District 34,223,271,1,1,11,0,0,0,0,0,0,0,0,0,0,governor
ONEIDA,City of RHINELANDER,City of RHINELANDER Ward 10,Congressional - District 7,State Senate - District 12,Assembly - District 34,186,164,4,0,8,1,0,0,0,0,0,0,0,0,0,governor
ONEIDA,City of RHINELANDER,City of RHINELANDER Wards 11-12,Congressional - District 7,State Senate - District 12,Assembly - District 34,122,186,8,3,12,0,0,0,0,0,0,0,0,0,0,governor
ONEIDA,City of RHINELANDER,City of RHINELANDER Wards 13-14,Congressional - District 7,State Senate - District 12,Assembly - District 34,175,164,3,3,12,1,0,0,0,0,0,0,0,0,1,governor
OUTAGAMIE,Town of BLACK CREEK,Town of BLACK CREEK Wards 1-2,Congressional - District 8,State Senate - District 2,Assembly - District 5,390,186,2,5,6,1,0,0,0,0,0,0,0,0,0,governor
